package_id,code_count,word_count
35500,3,119
35592,4,28
35596,14,409
35630,2,333
35693,4,141
35745,0,6
35762,2,166
35801,6,717
35804,0,5
35814,15,448
35824,6,57
35842,6,294
35843,0,14
35871,0,16
35881,4,412
35944,6,134
35945,3,175
35973,4,202
35976,4,47
35996,2,148
36017,4,41
36081,0,8
36114,4,557
36126,4,929
36144,4,371
36176,2,59
36205,8,209
36215,4,400
36277,0,16
36280,4,2190
36376,8,189
36382,0,5
36391,8,130
36427,3,232
36441,36,513
36471,10,360
36509,4,31
36518,2,36
36523,11,1096
36548,4,235
36612,78,3535
36629,2,174
36639,2,120
36643,22,445
36665,6,290
36672,0,5
36789,0,5
36797,0,5
36835,0,5
36854,6,1836
36917,0,5
36953,5,485
36961,14,526
36995,6,389
36996,0,5
37012,2,110
37047,20,546
37100,6,280
37125,0,4
37134,22,2056
37218,4,42
37259,2,121
37286,0,5
37365,0,5
37380,2,221
37403,2,242
37432,4,127
37458,6,291
37478,4,176
37481,14,310
37488,8,150
37551,14,208
37626,0,58
37630,30,1218
37642,5,427
37679,0,5
37696,0,5
37701,4,225
37732,0,10
37778,0,5
37793,8,169
37803,0,142
37804,0,9
37820,0,5
37856,6,266
37863,4,170
37927,0,5
37955,2,384
38020,10,425
38048,6,35
38080,0,5
38097,0,140
38100,14,1256
38136,4,302
38143,4,85
38168,0,5
38180,0,5
38265,36,1813
38288,4,131
38332,20,375
38335,0,2
38349,10,808
38365,22,792
38395,0,5
38413,0,5
38422,11,495
38432,0,5
38440,8,437
38467,0,9
38510,4,93
38517,0,5
38578,16,265
38678,6,287
38761,4,246
38810,21,582
38921,0,5
38961,3,292
38975,0,5
39002,14,691
39134,4,71
39168,4,226
39191,8,2246
39239,6,107
39271,2,52
39279,0,236
39328,0,45
39350,8,1066
39363,2,99
39397,0,9
39436,4,116
39444,4,80
39451,4,147
39479,6,93
39496,11,874
39536,1,59
39573,5,299
39584,4,375
39601,2,111
39651,12,255
39676,4,152
39687,20,1365
39691,0,1
39728,8,175
39771,0,10
39780,12,379
39787,8,862
39807,6,1307
39871,8,256
40122,14,408
40128,4,46
40196,0,15
40199,6,428
40224,0,5
40228,4,73
40274,45,1076
40291,0,2
40311,2,122
40335,0,5
40366,0,5
40413,3,72
40464,3,145
40468,0,5
40527,0,5
40560,0,2
40597,14,755
40608,0,5
40724,8,236
40751,8,139
40762,6,82
40782,8,104
40890,6,106
40952,0,5
40963,9,335
40971,6,413
41072,0,83
41124,3,178
41147,2,77
41302,0,5
41384,2,59
41418,10,41
41447,0,2
41458,0,7
41461,6,80
41513,4,35
41515,4,138
41612,22,535
41624,14,845
41659,3,88
41738,4,380
41744,12,204
41756,8,255
41760,0,18
41771,11,293
41794,20,144
41824,0,174
41863,3,76
41864,8,107
41887,1,151
41899,2,81
41905,0,6
41966,0,5
41968,0,5
42010,12,93
42064,8,220
42087,12,250
42111,1,208
42113,0,5
42151,0,5
42235,18,457
42254,46,923
42318,0,52
42375,28,1071
42385,32,1148
42387,28,930
42462,2,159
42464,0,1
42494,0,20
42516,11,4095
42554,0,5
42577,0,5
42582,0,5
42613,4,84
42622,6,42
42666,10,124
42680,0,5
42782,0,709
42796,0,5
42840,12,364
42860,2,52
42890,10,293
42987,9,350
42999,4,153
43002,0,60
43012,4,597
43017,3,223
43112,6,155
43121,0,13
43171,6,336
43191,8,143
43229,2,51
43257,8,265
43288,8,411
43299,6,505
43300,8,375
43336,0,17
43353,4,91
43356,0,5
43365,0,9
43381,0,12
43416,0,16
43690,0,269
43709,0,5
43725,4,92
43732,4,363
43742,2,72
43768,4,72
43785,4,44
43826,2,63
43832,0,5
43861,6,541
43986,18,1040
43991,0,5
43995,0,21
44023,42,1381
44036,2,193
44123,8,129
44124,4,110
44127,8,538
44131,0,24
44162,0,94
44169,28,1057
44189,0,7
44234,4,63
44259,0,5
44275,4,143
44300,4,157
44319,8,409
44401,0,5
44440,22,569
44441,18,992
44448,4,264
44498,0,142
44503,5,501
44543,6,136
44624,1,19
44704,0,5
44718,4,96
44782,1,183
44785,18,596
44806,0,268
44808,8,195
44882,2,200
44975,10,386
45010,0,23
45068,0,254
45128,6,327
45161,0,88
45197,2,136
45238,0,36
45263,0,404
45274,15,343
45288,2,422
45375,4,179
45391,6,606
45430,4,190
45444,14,400
45459,0,5
45492,0,288
45503,0,54
45542,0,12
45549,6,435
45551,5,301
45599,6,57
45605,6,73
45665,4,147
45744,8,460
45841,0,5
45903,11,964
45919,3,310
45928,4,329
46000,2,28
46007,2,32
46109,16,760
46127,4,69
46129,0,1
46140,6,380
46227,0,7
46236,2,173
46244,17,117
46273,21,1312
46345,4,37
46363,8,287
46399,4,638
46408,6,174
46412,0,2
46437,0,44
46446,0,5
46451,22,532
46497,24,1107
46572,0,813
46588,3,341
46596,0,6
46605,0,5
46606,6,190
46607,4,87
46653,2,102
46661,2,73
46678,0,509
46679,2,12
46707,11,688
46735,0,41
46778,2,84
46804,3,488
46837,0,5
46899,4,102
46914,4,17
47004,2,267
47104,3,16
47176,3,172
47177,8,234
47206,0,20
47214,2,60
47217,2,67
47278,6,538
47291,2,119
47320,0,5
47352,2,244
47369,0,5
47384,0,2
47435,4,13
47476,20,806
47486,16,717
47563,2,138
47566,7,400
47591,2,237
47607,0,15
47641,8,314
47662,0,5
47663,4,306
47673,0,12
47717,12,1034
47720,6,253
47725,2,300
47749,12,261
47763,6,54
47790,3,423
47851,46,940
47879,0,47
47901,0,1
47913,6,75
47939,0,5
47984,12,762
48005,0,43
48008,2,152
48032,2,135
48036,4,225
48089,2,55
48099,0,5
48164,0,3
48238,0,6
48271,14,833
48320,0,55
48328,2,118
48348,12,188
48355,12,465
48403,0,87
48407,6,193
48458,4,123
48479,8,152
48499,8,512
48508,8,553
48524,14,457
48544,8,230
48567,6,404
48572,10,687
48587,12,954
48588,18,967
48590,10,450
48617,6,180
48649,2,244
48656,2,54
48694,0,57
48695,0,57
48729,0,57
48756,0,57
48788,0,57
48817,0,57
48883,0,57
48917,0,57
48934,0,71
48972,4,687
48984,4,124
49016,14,367
49050,0,57
49056,2,43
49146,4,137
49170,12,270
49215,4,77
49251,2,248
49259,0,4
49390,6,138
49408,0,285
49433,8,334
49444,4,208
49475,0,30
49528,4,177
49534,12,420
49583,0,56
49689,2,21
49742,8,247
49773,0,65
49791,8,780
49820,2,64
49848,2,228
49885,4,290
49891,2,278
49904,2,41
49936,2,25
49937,0,56
49947,8,356
49963,4,346
49970,2,116
50027,2,131
50048,10,483
50054,2,247
50066,8,165
50114,0,57
50134,0,57
50198,14,982
50264,13,563
50295,0,5
50305,0,265
50372,6,87
50403,10,654
50414,3,52
50452,4,246
50462,14,1343
50497,0,29
50503,2,363
50525,2,21
50556,2,188
50558,0,10
50565,0,5
50583,10,372
50614,24,302
50639,4,57
50656,4,28
50664,30,485
50677,8,209
50827,0,88
50868,22,657
50883,4,173
50888,0,4
50987,0,11
51003,4,307
51013,0,5
51030,2,44
51031,0,1394
51037,0,5
51055,20,819
51072,2,38
51091,5,915
51132,2,111
51180,4,97
51187,2,63
51201,0,2
51230,6,73
51239,6,196
51330,12,279
51335,0,18
51431,0,15
51459,0,10
51484,0,33
51516,2,214
51566,0,5
51585,28,532
51614,14,268
51637,6,230
51651,0,180
51670,0,5
51721,2,54
51722,2,65
51956,0,5
51959,18,1029
51991,18,330
52010,10,383
52041,2,50
52107,0,80
52110,10,246
52168,6,531
52180,0,23
52201,0,201
52232,2,61
52241,4,79
52253,0,48
52339,0,5
52501,0,5
52507,0,12
52509,6,33
52527,24,424
52536,18,141
52537,0,38
52547,2,59
52588,4,67
52616,2,28
52648,0,98
52711,8,99
52743,4,109
52753,0,5
52815,4,147
52843,8,95
52919,0,5
52962,0,60
52993,16,192
53006,0,5
53049,48,939
53054,0,7
53175,6,1223
53204,0,5
53220,2,167
53288,2,29
53300,5,325
53324,5,189
53341,0,5
53444,18,661
53533,0,7
53606,0,2
53631,2,142
53640,1,82
53651,0,252
53664,2,100
53679,8,245
53705,4,137
53730,2,125
53820,12,272
53857,0,5
53889,4,55
53893,2,193
53989,2,87
53997,20,715
54066,8,225
54073,15,918
54085,6,564
54147,0,53
54361,0,5
54373,5,320
54409,2,42
54453,5,196
54461,24,568
54524,8,333
54531,8,197
54559,3,158
54612,0,1
54648,2,42
54677,14,328
54697,4,572
54701,10,130
54734,2,23
54781,12,196
54823,67,3017
54835,0,5
54845,2,159
54869,4,306
54918,0,5
54925,6,265
54928,4,79
54935,0,171
54947,4,130
54970,6,425
54990,4,148
54992,30,665
55054,7,205
55056,9,127
55068,1,150
55100,12,181
55123,0,42
55149,4,164
55183,0,36
55215,8,195
55251,2,138
55306,8,292
55326,6,210
55422,8,516
55494,13,477
55543,6,409
55571,0,7
55613,3,150
55618,0,5
55713,14,184
55790,0,4
55791,6,287
55864,2,66
55879,18,569
55971,3,597
55974,0,19
55992,6,237
56009,0,6
56039,0,203
56058,4,129
56093,2,114
56096,2,211
56111,8,84
56113,12,489
56122,6,71
56146,0,128
56162,18,973
56190,0,70
56214,4,35
56221,22,621
56237,10,375
56253,14,1759
56343,6,235
56357,6,208
56359,12,282
56404,17,368
56418,0,5
56422,0,10
56426,6,144
56462,4,156
56466,10,515
56549,0,5
56550,0,5
56566,2,52
56569,2,32
56584,0,5
56599,2,13
56600,2,239
56674,5,369
56746,0,126
56785,0,20
56804,0,16
56869,2,47
56876,6,448
56885,12,130
56896,14,504
57035,2,88
57050,6,100
57072,0,13
57107,0,163
57138,3,343
57139,12,752
57154,72,2612
57167,4,18
57183,16,413
57211,0,102
57245,16,576
57286,6,270
57310,0,5
57313,2,125
57340,0,150
57360,20,390
57388,0,47
57394,2,52
57427,5,714
57439,0,10
57445,10,992
57516,0,3
57539,0,3
57541,4,161
57569,8,41
57587,2,31
57671,0,10
57720,8,435
57724,6,164
57765,10,696
57793,4,110
57833,4,309
57920,10,805
57931,0,2
57954,10,300
58016,0,5
58025,2,1103
58028,0,5
58150,0,9
58164,2,38
58186,2,61
58196,8,477
58213,4,48
58214,6,396
58256,0,923
58261,14,1135
58285,16,1457
58339,0,12
58341,0,9
58373,14,354
58457,0,5
58462,0,5
58464,12,292
58490,2,55
58595,8,166
58612,0,55
58622,4,249
58626,2,12
58627,2,152
58650,8,174
58712,16,287
58752,4,46
58758,14,370
58761,4,44
58766,6,209
58774,6,152
58826,0,5
58856,2,186
58910,0,5
58952,4,63
58956,0,3
58957,6,187
58988,10,159
59055,18,1228
59066,6,127
59077,18,1027
59198,4,45
59220,8,72
59259,8,658
59262,0,100
59269,2,284
59273,8,414
59306,26,1241
59315,24,357
59317,16,305
59356,2,155
59375,40,3034
59387,6,484
59404,0,120
59424,0,5
59555,0,5
59608,19,205
59637,0,5
59647,0,5
59674,0,51
59676,0,4
59700,0,13
59716,0,16
59749,0,11
59760,0,11
59849,16,180
59863,0,5
59905,0,5
59919,3,51
59987,3,76
59992,0,5
60029,4,48
60041,0,12
60043,0,11
60052,6,63
60087,2,133
60089,0,129
60158,0,6
60176,4,54
60177,6,73
60331,12,759
60379,4,229
60457,10,350
60463,6,134
60476,0,48
60553,10,434
60598,2,46
60620,0,16
60654,14,394
60674,4,187
60708,4,309
60717,4,65
60720,4,354
60735,0,27
60761,0,203
60884,0,9
60919,6,134
61085,1,19
61310,3,89
61317,6,297
61337,6,122
61347,48,1583
61378,0,5
61396,8,260
61457,20,723
61516,4,137
61577,0,80
61580,18,586
61628,4,31
61629,10,181
61634,4,36
61654,6,168
61662,4,56
61670,4,505
61677,2,91
61753,4,32
61803,0,5
61825,0,13
61879,2,287
61888,0,5
61913,17,1568
61938,2,211
61968,9,294
62073,0,5
62079,0,5
62095,0,5
62349,12,1212
62373,0,659
62378,5,184
62445,8,196
62455,6,118
62481,18,123
62530,8,364
62544,0,10
62557,14,762
62653,0,5
62690,0,5
62691,0,5
62726,0,1
62733,0,5
62757,0,5
62799,0,5
62828,0,5
62841,0,5
62843,0,5
62884,0,8
62890,0,5
62906,0,5
62937,14,202
63002,4,84
63019,0,15
63028,0,5
63031,0,5
63049,0,9
63070,2,194
63087,4,71
63098,12,1149
63119,9,466
63132,8,182
63189,0,2
63195,60,2157
63213,30,870
63232,2,22
